Time,xr_2,xr_3,xr_4,xr_5,xr_6,xr_7,xr_8,xr_9,xr_10,12 m,24 m,36 m,48 m,60 m,72 m,84 m,96 m,108 m,120 m,fwd_2,fwd_3,fwd_4,fwd_5,fwd_6,fwd_7,fwd_8,fwd_9,fwd_10,F1,F2,F3,F4,F5,F6,F7,F8,F1^3,slope,level,curvature,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,CP,IV_5,IV_10,IV_30,RV_5,RV_10,RV_20
197401,0.195844743,-0.169276976,-0.677080958,-1.195207073,-1.844530234,-2.093744728,-2.145869986,-1.258698994,0.113839717,7.033882109,6.677836433,6.698455038,6.734325157,6.779739145,6.822497791,6.829592036,6.824914193,6.841366853,6.87629769,6.321790758,6.739692249,6.841935511,6.961395098,7.03629102,6.87215751,6.792169293,6.972988132,7.190675224,0.038058702,-0.156664,-0.826176288,0.186795549,0.139715957,-0.193635547,0.152012062,-0.198617738,5.51E-05,0.198461257,6.777957756,-0.002672083,-0.356045675,-0.33542707,-0.299556952,-0.254142964,-0.211384318,-0.204290072,-0.208967915,-0.192515256,-0.157584418,-1.096242586,,,,,,
197402,0.671694107,0.865429193,0.530534782,0.101453595,-0.655980452,-1.527817353,-1.853551982,-0.980618233,0.596701176,7.048267843,6.789127795,6.782572805,6.782569439,6.808050262,6.829354595,6.824390185,6.808837863,6.814600268,6.848224822,6.529987747,6.769462824,6.782559342,6.909973556,6.935876259,6.794603726,6.699971609,6.860699503,7.150845807,0.068430417,-0.257048243,-0.598308275,-0.257977589,0.188939696,-0.338183809,-0.134178237,0.212572777,0.000320441,0.059097027,6.815134293,0.010626046,-0.259140048,-0.265695038,-0.265698404,-0.240217581,-0.218913248,-0.223877658,-0.23942998,-0.233667575,-0.200043021,-1.140585139,,,,,,
197403,1.042834012,1.262317838,1.079307306,0.747948933,0.262663056,-0.619133484,-1.57711521,-1.069242098,-0.063006731,8.153412256,7.689239238,7.592201184,7.526078099,7.494595111,7.457370826,7.333634862,7.198930959,7.093291063,7.016638681,7.225066219,7.398125077,7.327708845,7.36866316,7.271249399,6.591219074,6.256003642,6.248171892,6.326767245,-0.192878135,-0.252250108,-0.451986234,0.170533227,0.186362976,0.029162938,0.277491499,0.390292364,-0.007175448,-0.672600557,7.400157677,-0.141656152,-0.464173019,-0.561211072,-0.627334157,-0.658817145,-0.69604143,-0.819777395,-0.954481297,-1.060121194,-1.136773576,-2.779478961,,,,,,
197404,1.018544228,0.699925974,0.329903284,0.046195382,-0.362752215,-0.942060636,-1.472764235,-0.547223636,0.690263111,8.742771441,8.224011907,8.091046998,8.013008071,7.972823348,7.893618759,7.733515138,7.585674789,7.475232189,7.377098449,7.705252372,7.82511718,7.77889129,7.812084456,7.497595817,6.772893409,6.550792343,6.591691391,6.493894795,-0.05060514,-0.687730917,-0.453136852,0.310756763,0.308413285,0.041677049,0.084000933,0.212690669,-0.000129594,-0.846913458,7.857977901,-0.17226817,-0.518759535,-0.651724444,-0.729763371,-0.769948094,-0.849152682,-1.009256304,-1.157096653,-1.267539253,-1.365672992,-3.321267389,,,,,,
197405,1.611465631,1.823057351,1.825612461,1.984236109,1.570369188,0.268461307,-0.759495678,-1.839757551,-3.13225956,8.370262358,8.003977517,7.894213781,7.859418938,7.840598067,7.768893961,7.643944126,7.514139849,7.388338226,7.270336047,7.637692675,7.674686311,7.755034406,7.765314587,7.410373426,6.89424512,6.605509907,6.381925243,6.208316435,-0.314626164,-0.001069312,-0.779676626,0.179374476,0.55895587,-0.20398942,-0.10502813,0.331457046,-0.031144725,-0.73364147,7.704970544,-0.203441286,-0.366284842,-0.476048577,-0.510843421,-0.529664291,-0.601368398,-0.726318232,-0.85612251,-0.981924133,-1.099926312,-2.996229444,,,,,,
197406,1.222697924,1.794912811,2.130572102,2.196573431,1.837427203,0.773696136,0.213453876,-0.636781455,-1.763844578,8.457848599,8.180605362,8.141947269,8.121678511,8.079427614,7.939626496,7.768579626,7.606686275,7.472536242,7.351200841,7.903362125,8.064631081,8.06087224,7.910424027,7.240620906,6.742298403,6.473432822,6.399335973,6.259182233,0.138461688,-0.58664921,-0.559849739,0.004274837,0.667002182,-0.176384843,0.092414098,0.049186487,0.002654537,-0.829404521,7.870411273,-0.313524513,-0.277243237,-0.315901331,-0.336170088,-0.378420985,-0.518222103,-0.689268974,-0.851162324,-0.985312358,-1.106647759,-2.333414882,,,,,,
197407,1.148040139,1.509601006,1.444699795,1.682095531,1.731416906,1.054730948,0.488330747,-0.728156349,-2.520683919,8.491684995,8.387989037,8.348599002,8.285949519,8.229548646,8.111827595,7.95054484,7.765616493,7.57032152,7.374205624,8.284293078,8.269818933,8.09800107,8.003945155,7.523222339,6.982848311,6.471118064,6.007961731,5.609162568,0.048464372,-0.39235156,-0.953786649,0.324395091,0.74188045,-0.274563894,-0.321481328,0.012154689,0.000113833,-1.013783412,7.997247769,-0.348451316,-0.103695958,-0.143085993,-0.205735476,-0.262136349,-0.3798574,-0.541140155,-0.726068502,-0.921363475,-1.117479371,-2.911902025,,,,,,
197408,0.715252543,0.752378975,0.670049732,0.858679112,1.321160188,0.676103848,-0.495692285,-1.193967889,-2.209871409,9.486272787,8.751263932,8.483306702,8.358961519,8.37489408,8.312396677,8.140696869,7.974088153,7.844342142,7.690175365,8.016255076,7.947392243,7.98592597,8.438624325,7.999909661,7.110498021,6.80782714,6.806374057,6.302674372,0.220692973,-0.141612319,-0.808700103,0.47539151,0.435438383,-0.051637001,0.005865785,0.081743111,0.010748937,-1.061088567,8.272111126,-0.154174432,-0.735008855,-1.002966085,-1.127311268,-1.111378707,-1.17387611,-1.345575918,-1.512184634,-1.641930645,-1.796097422,-5.757149779,,,,,,
197409,0.330600075,-0.241075174,-0.668541991,-1.192900579,-1.164174021,-1.883936471,-3.059815096,-4.079925242,-5.312857702,8.030662089,7.922386638,7.875984591,7.864972366,7.858867845,7.838611177,7.795172303,7.716166852,7.612543079,7.505256968,7.814111187,7.783180497,7.831935692,7.83444976,7.737327836,7.53453906,7.163128691,6.783552902,6.539681967,0.537245854,-0.593200722,-0.471232083,0.15839422,0.542170894,-0.305103818,-0.557222773,-0.006351764,0.15506694,-0.41712967,7.762170484,-0.145046042,-0.108275451,-0.154677498,-0.165689723,-0.171794244,-0.192050912,-0.235489786,-0.314495238,-0.41811901,-0.525405121,-1.80821643,,,,,,
197410,1.300723968,1.619136903,1.690280586,1.726912769,0.948251501,-1.056052088,-2.831442218,-4.385404777,-6.051560156,7.801029129,7.648176662,7.732347856,7.756771786,7.754563641,7.680573726,7.504543112,7.349800535,7.247097338,7.158945636,7.495324195,7.900690243,7.830043576,7.745731065,7.310624148,6.448359429,6.266602492,6.425471769,6.365580319,0.658668343,-0.188364425,-0.294460465,-0.268584082,0.469034345,-0.293545301,-0.093954136,-0.065629553,0.2857593,-0.489231025,7.52056198,-0.351002492,-0.152852467,-0.068681274,-0.044257344,-0.046465488,-0.120455403,-0.296486017,-0.451228595,-0.553931791,-0.642083493,-1.028467211,,,,,,
197411,0.482573354,0.156993867,-0.279008059,-0.368937052,-1.419164921,-3.076526406,-4.533984112,-6.05049374,-7.591771429,7.489080376,7.220946589,7.309555752,7.342212754,7.39172083,7.346384902,7.27563965,7.204395251,7.091952908,7.001232583,6.952812801,7.48677408,7.440183757,7.589753136,7.119705263,6.851168136,6.705684462,6.192414163,6.184749654,1.366731977,-0.193843184,-0.589271598,-0.095980682,0.055847716,-0.058358744,0.262159207,-0.017334262,2.552995602,-0.219714006,7.204633334,-0.280631244,-0.268133787,-0.179524624,-0.146867622,-0.097359546,-0.142695474,-0.213440726,-0.284685125,-0.397127468,-0.487847793,-3.215034334,,,,,,
197412,1.197296179,1.072825126,0.484553275,-0.180569712,-1.267942827,-2.478596961,-3.624849245,-4.792771409,-6.041767531,7.067937605,7.146461817,7.137976036,7.121714902,7.110104866,7.054486416,7.013671047,6.968995492,6.892138949,6.826983496,7.224986029,7.121004472,7.072931503,7.063664722,6.776394164,6.768778833,6.656266606,6.277286602,6.24058442,1.826587187,-0.411480295,-0.461497365,0.053318402,-0.094918391,0.217816601,-0.097932767,0.098087015,6.094263395,-0.319478322,7.02785006,-0.12338221,0.078524212,0.07003843,0.053777297,0.042167261,-0.013451189,-0.054266558,-0.098942114,-0.175798657,-0.24095411,-1.648753962,,,,,,
197501,1.59308213,1.813428893,1.411770901,1.306788991,0.123465306,-0.899902272,-2.79590431,-4.064774448,-5.210505391,6.125946015,6.615379991,6.860166492,7.015005172,7.149126974,7.144501146,7.101614489,6.974639821,6.846139453,6.731852515,7.104813967,7.349739494,7.479521214,7.68561418,7.121372004,6.844294551,6.08581714,5.818136513,5.703270068,1.336925872,0.180198749,-0.097388426,-0.313669229,0.226292811,0.278742856,0.26442473,-0.031600024,2.38958225,0.116472524,6.832119827,-0.475510721,0.489433976,0.734220477,0.889059157,1.023180959,1.018555131,0.975668474,0.848693806,0.720193438,0.6059065,0.811735899,,,,,,
197502,0.56186674,0.391008978,0.024097862,0.284592412,-0.036607688,-0.950916909,-2.894638043,-4.416799399,-5.979920531,5.85829364,6.217010689,6.517158377,6.722632468,6.916768036,7.041713468,7.03942672,6.9079691,6.759697689,6.618709285,6.575727738,7.117453752,7.339054743,7.693310306,7.666440627,7.025706237,5.987765755,5.573526398,5.349813657,1.373055105,0.235759991,0.098067805,-0.408784251,0.111623032,0.277345265,0.462301067,-0.042972564,2.58859377,0.401698596,6.58416267,-0.498908049,0.358717049,0.658864737,0.864338828,1.058474396,1.183419828,1.18113308,1.04967546,0.901404048,0.760415645,0.87156723,,,,,,
197503,1.241260948,1.507704586,1.676336627,1.732661295,1.408808256,0.956917974,-1.16361271,-2.997530068,-4.974876961,6.182232207,6.680436729,6.957197612,7.142903592,7.265629929,7.30019421,7.287878661,7.094431176,6.897331254,6.714638189,7.178641251,7.510719377,7.700021533,7.756535276,7.473015615,7.213985368,5.74029878,5.320531878,5.07040061,1.032745604,0.179087415,0.167377159,0.010225181,0.037984768,0.392342521,0.061240546,0.014729118,1.101488749,0.034201461,6.886901616,-0.56809247,0.498204522,0.774965404,0.960671385,1.083397722,1.117962003,1.105646454,0.912198969,0.715099047,0.532405982,1.754599159,,,,,,
197504,2.214661382,3.236896816,3.967667117,4.329769254,3.670937243,2.984396394,0.714832525,-1.430573342,-3.966444179,6.686708144,7.415221789,7.659785853,7.768787479,7.796338666,7.72231586,7.630770157,7.385192737,7.148661105,6.921523555,8.143735434,8.14891398,8.095792358,7.906543414,7.35220183,7.081495943,5.666150791,5.256408048,4.87728561,0.374372759,0.395015137,0.27475427,0.286215728,0.267717798,0.665338787,-0.063095422,-0.154139212,0.0524702,-0.493698234,7.37769467,-0.627965994,0.728513645,0.973077708,1.082079335,1.109630522,1.035607715,0.944062013,0.698484592,0.46195296,0.234815411,1.935013431,,,,,,
197505,0.862643418,0.866520812,0.734611307,0.575003569,1.104313962,1.20534409,0.186134747,0.127913411,0.196727759,6.026227044,6.744660817,7.08060031,7.212122968,7.334546443,7.478147536,7.500336016,7.495567403,7.496150852,7.498383891,7.463094591,7.752479296,7.606690939,7.824240347,8.196153001,7.633466892,7.462187116,7.500818445,7.518481244,0.305302677,0.280894995,0.369021599,-0.289105343,0.104206952,0.239151375,0.133153843,-0.36085976,0.028457178,0.753723074,7.192530384,-0.213024089,0.718433774,1.054373266,1.185895924,1.3083194,1.451920493,1.474108972,1.46934036,1.469923809,1.472156848,3.145007961,,,,,,
197506,1.172230891,1.501446968,1.793234891,1.538254184,1.498312914,0.694226381,-0.161805921,-0.288855076,-0.317519738,6.680664201,7.086540198,7.299431115,7.435679011,7.468496635,7.524752108,7.454598247,7.428969879,7.42422271,7.427840883,7.492416194,7.725212949,7.844422698,7.599767134,7.806029471,7.033675081,7.249571304,7.386245356,7.460404441,0.161472494,0.50454258,0.214367933,-0.025272191,0.211575256,0.253102895,-0.062071656,0.130022718,0.004210131,0.341300685,7.327625905,-0.211306095,0.405875997,0.618766914,0.75501481,0.787832434,0.844087907,0.773934046,0.748305678,0.743558509,0.747176682,2.977182333,,,,,,
197507,1.880527495,2.797239389,3.109357395,2.748596516,2.350876907,1.30055419,0.637587169,0.471104498,0.422063796,7.13625294,7.522255503,7.735804429,7.743490676,7.689572734,7.684566323,7.592130886,7.546170629,7.530117241,7.53036717,7.908258065,8.162902281,7.76654942,7.473900964,7.659534269,7.037518265,7.224448827,7.401690138,7.532616527,-0.357212373,0.402869711,0.129957139,0.287253066,0.235598269,0.481581589,-0.039718755,-0.374369222,-0.045580542,0.008111667,7.580731802,-0.163261398,0.386002563,0.599551489,0.607237737,0.553319794,0.548313383,0.455877946,0.409917689,0.393864301,0.39411423,1.951292798,,,,,,
197508,2.071041173,3.104736943,4.170192901,3.959235018,3.799144964,3.951013759,3.602410623,3.16261778,2.781099379,7.301002534,7.605634172,7.759841186,7.882379626,7.813389418,7.803750241,7.82887496,7.788346798,7.736150253,7.7134659,7.910265811,8.068255212,8.249994946,7.537428585,7.755554361,7.979623272,7.504649662,7.318577892,7.509306724,-0.305704471,-0.21906547,0.45018419,0.283674643,0.101278199,0.171451509,-0.152835565,-0.164699487,-0.02856968,0.107831728,7.71082983,-0.153839381,0.304631639,0.458838652,0.581377092,0.512386884,0.502747708,0.527872427,0.487344264,0.435147719,0.412463366,3.603303257,,,,,,
197509,2.653053966,4.170619469,5.39575851,5.534903878,5.986477534,6.56669859,6.494428847,6.667665779,7.012393005,7.483511113,7.919183429,8.032589789,8.114144429,8.033035798,8.069913417,8.108355403,8.070268858,8.037196144,8.033806582,8.354855746,8.259402509,8.358808348,7.708601278,8.254301511,8.339007316,7.803663047,7.772614428,8.00330052,-0.278789928,0.282744667,0.18866259,0.137141389,0.053788538,0.087992699,-0.253268588,0.011578187,-0.021668619,0.114623152,7.995341936,-0.056540793,0.435672317,0.549078676,0.630633316,0.549524686,0.586402305,0.62484429,0.586757746,0.553685031,0.550295469,4.47296087,,,,,,
197510,2.137265334,3.388556114,4.295623396,4.952763797,5.947710568,6.221352004,6.19578893,6.656136867,7.047166109,6.194600226,6.888438767,7.178592476,7.311219077,7.466832345,7.631137457,7.689831052,7.726031462,7.759998599,7.791152919,7.582277308,7.758899892,7.709098882,8.089285416,8.452663017,8.041992622,7.979434328,8.031735698,8.071541801,-0.086872026,0.090388654,0.258422127,-0.261156016,-0.126899664,-0.161201466,0.042509767,-0.228484913,-0.000655601,0.902714152,7.382141344,-0.127036502,0.693838541,0.983992249,1.116618851,1.272232119,1.436537231,1.495230826,1.531431235,1.565398373,1.596552693,2.865604893,,,,,,
197511,2.901404575,4.953231382,6.504084496,7.931451199,9.578129076,10.01602164,10.16993036,10.27119541,10.10810905,6.470239447,7.141296507,7.386259566,7.459615206,7.601678791,7.752820596,7.811437964,7.798623692,7.790557431,7.800041778,7.812353566,7.876185684,7.679682129,8.169933131,8.508529621,8.163142168,7.708923791,7.726027343,7.885400901,0.025304612,0.201953398,0.258094732,-0.165002381,-0.125543896,0.015080746,-0.040092917,-0.018126027,1.62E-05,0.658745271,7.514339025,-0.131009649,0.671057059,0.916020118,0.989375759,1.131439344,1.282581149,1.341198517,1.328384245,1.320317984,1.329802331,2.262182417,,,,,,
197512,2.402201234,4.280470994,5.678937429,6.788076091,7.755234004,8.224826798,8.69243525,9.256232216,9.774716149,6.02768985,6.636582688,6.97812291,7.165789109,7.305384743,7.417726114,7.472696511,7.469260543,7.47151832,7.492860683,7.245475525,7.661203354,7.728787709,7.863767279,7.979432968,7.802518889,7.445208767,7.489580542,7.684941946,-0.373963064,0.073398157,0.405147981,0.013892746,0.037535258,0.072049467,-0.164856553,-0.178772981,-0.052298126,0.856277995,7.144942705,-0.240663058,0.608892837,0.950433059,1.138099259,1.277694893,1.390036264,1.44500666,1.441570692,1.44382847,1.465170833,3.466669833,,,,,,
197601,1.571351241,2.8407839,3.498631598,4.201983007,4.650777742,5.122014895,5.258515163,5.153243419,4.605877999,5.511731838,6.320562284,6.840767924,7.078224966,7.32351911,7.414209614,7.495296694,7.444260439,7.378120502,7.332973024,7.12939273,7.881179205,7.790596091,8.304695688,7.86766213,7.981819178,7.087006651,6.849001011,6.926645716,-0.490549612,0.226442137,0.428884266,-0.452130685,0.035933718,-0.217415738,0.193818424,-0.162079582,-0.11804533,1.01241074,6.992351473,-0.496751457,0.808830446,1.329036087,1.566493128,1.811787273,1.902477776,1.983564857,1.932528601,1.866388665,1.821241186,2.541585893,,,,,,
197602,1.813672327,2.958359425,3.208388244,3.39294183,3.667028231,4.011282354,4.109039662,4.097582788,3.828214646,6.013860998,6.651086256,7.00271279,7.110238532,7.285718971,7.394768385,7.471442457,7.424473119,7.367635527,7.345690329,7.288311514,7.705965859,7.432815756,7.987640727,7.940015459,7.931486888,7.095687755,6.912934789,7.148183551,-0.463984436,0.018105433,0.349530408,-0.112612069,-0.142718346,-0.109515795,0.10745438,-0.001773142,-0.099887292,0.694604074,7.094165185,-0.287330678,0.637225258,0.988851792,1.096377534,1.271857973,1.380907388,1.457581459,1.410612122,1.353774529,1.331829332,1.494614686,,,,,,
197603,1.881312727,2.903498808,3.4720062,3.555746722,3.575405159,3.668317482,3.596839595,3.472323521,3.355622638,5.937380303,6.590828021,6.904348511,7.103314035,7.242024959,7.312666741,7.390975701,7.361409893,7.326558516,7.319850482,7.244275739,7.531389492,7.700210608,7.796868654,7.66587565,7.860829463,7.154449237,7.047747503,7.259478169,-0.206268074,0.037016622,0.157821069,0.064312331,-0.205687139,-0.004410354,0.019405777,-0.106707236,-0.008775988,0.729022461,7.050901154,-0.286685708,0.653447718,0.966968208,1.165933733,1.304644656,1.375286438,1.453595398,1.42402959,1.389178214,1.382470179,3.393455126,,,,,,
197604,1.665443871,2.470766942,3.003549785,3.260791385,3.615577259,3.856674788,3.853845408,3.894553735,3.925190505,5.929074052,6.527876298,6.806924885,6.991303983,7.195249954,7.290714427,7.382857318,7.385226892,7.388330176,7.41477469,7.126678545,7.365022057,7.544441277,8.011033841,7.768036792,7.935714659,7.401813916,7.413156446,7.652775312,-0.221765311,0.051381848,0.11057201,-0.111060915,-0.205370995,-0.178309729,-0.074964281,-0.285330552,-0.010906385,0.886898391,7.045966981,-0.22392446,0.598802247,0.877850833,1.062229931,1.266175903,1.361640376,1.453783266,1.456152841,1.459256125,1.485700638,2.370611307,,,,,,
197605,2.047627718,3.32994603,4.450381496,4.565196061,4.674275777,5.637045144,5.895964121,5.919168463,5.885025883,6.600451172,7.174526538,7.362551173,7.517875401,7.547668842,7.545130163,7.678882491,7.663902152,7.640098235,7.636638361,7.748601903,7.738600445,7.983848084,7.666842608,7.532436764,8.48139646,7.559039781,7.449666895,7.605499495,-0.19773319,0.071939639,-0.006404889,0.279757554,-0.179089185,0.104605958,-0.050038365,0.242515074,-0.007731054,0.462111823,7.45294458,-0.142086393,0.574075365,0.762100001,0.917424229,0.94721767,0.94467899,1.078431318,1.06345098,1.039647062,1.036187188,3.94037771,,,,,,
197606,1.809032766,3.010416373,4.269521059,4.768507346,5.419479949,6.038359346,6.01949352,5.903293403,5.771748499,6.320185303,6.858091088,7.08960565,7.280891198,7.393907106,7.467882858,7.558985822,7.553274408,7.546140485,7.55446129,7.395996872,7.552634775,7.854747841,7.845970741,7.837761615,8.105603607,7.513294511,7.489069102,7.629348529,-0.045166547,0.059597806,0.021499228,0.104019774,-0.05604024,0.138755356,0.034041615,0.018216354,-9.21E-05,0.696370202,7.268819828,-0.187630918,0.537905784,0.769420347,0.960705894,1.073721803,1.147697554,1.238800518,1.233089104,1.225955182,1.234275986,3.50914357,,,,,,
197607,1.177546158,1.948170844,2.855626957,3.410641655,4.166013153,4.477927891,4.498217924,4.611975056,4.838734679,6.02773057,6.636960478,6.90945079,7.140753553,7.324053618,7.451351512,7.513646417,7.520462216,7.527261662,7.552355608,7.246190387,7.454431414,7.834661842,8.057253878,8.087840982,7.887415847,7.568172809,7.581657229,7.778201118,-0.1551416,0.060091058,0.086264306,-0.132493991,-0.071786668,-0.076220915,-0.029305327,0.03521418,-0.00373409,0.915395129,7.171123235,-0.229395575,0.609229908,0.88172022,1.113022983,1.296323048,1.423620942,1.485915847,1.492731646,1.499531092,1.524625038,3.587308161,,,,,,
197608,0.850161834,1.395956572,2.115188748,2.837305587,3.455650275,4.03619615,4.323656303,4.561098702,4.969450259,5.839224638,6.43689204,6.686107689,6.951677384,7.14447079,7.258351405,7.343337318,7.395216495,7.450284121,7.520066841,7.034559442,7.184538988,7.748386468,7.915644415,7.827754478,7.853252798,7.758370735,7.890825125,8.148111326,-0.101609611,0.024899784,0.121250511,-0.102914825,-0.075710968,0.008019276,-0.203719419,-0.020643303,-0.00104907,1.083174801,7.033809891,-0.16599135,0.597667402,0.846883051,1.112452746,1.305246152,1.419126766,1.50411268,1.555991857,1.611059482,1.680842203,4.045823652,,,,,,
197609,0.268930071,0.520185801,1.080905334,1.662885357,2.06874282,2.61083503,2.74538538,2.926218468,3.239787921,5.70180178,6.221819393,6.525769364,6.786691,6.989898371,7.118046353,7.226315844,7.27294855,7.315795744,7.368243064,6.741837006,7.133669307,7.56945591,7.802727855,7.75878626,7.875932791,7.599377496,7.658573294,7.840268948,-0.173654179,0.005574109,-0.037844673,-0.140124866,-0.18441756,-0.074713017,0.021491594,-0.039438908,-0.005236676,1.146423672,6.859986943,-0.194867143,0.520017613,0.823967584,1.084889221,1.288096592,1.416244573,1.524514064,1.571146771,1.613993965,1.666441285,3.445698265,,,,,,
197610,-0.253410488,-0.692378233,-0.624683201,-0.67665427,-0.319141841,0.17067313,0.278378137,0.462565031,0.891491687,5.445011975,5.976310543,6.251550896,6.546699426,6.72890279,6.902144189,7.059694648,7.123656287,7.185529206,7.263783642,6.507609112,6.802031601,7.432145015,7.457716245,7.768351187,8.004997402,7.57138776,7.68051256,7.968073568,0.11746084,-0.123721835,0.025064255,-0.112244972,-0.1333662,0.08372368,-0.270029185,-0.187552259,0.001620613,1.287473099,6.656332325,-0.108855697,0.531298569,0.806538921,1.101687451,1.283890815,1.457132214,1.614682673,1.678644312,1.740517232,1.818771668,5.003979376,,,,,,
197611,-0.862087068,-1.893337598,-2.407467782,-2.948864141,-2.671303632,-2.514765296,-2.361165083,-1.97534574,-1.347084515,4.910948991,5.367653934,5.621378961,5.901675828,6.093711011,6.36563411,6.535545675,6.671697753,6.824674365,6.979103627,5.824358877,6.128829015,6.742566428,6.861851744,7.725249607,7.555015064,7.624762296,8.048487262,8.368966991,-0.402767743,0.024002531,0.212989651,-0.199873257,0.185501969,0.079356497,-0.290718435,0.025137995,-0.06533773,1.611449694,6.146822857,0.07966777,0.456704943,0.71042997,0.990726837,1.18276202,1.454685119,1.624596684,1.760748762,1.913725374,2.068154637,5.39381924,,,,,,
197612,-1.0399398,-1.97974757,-2.8013971,-3.559946507,-4.016790857,-4.693981396,-5.549233206,-6.388527121,-7.029962563,4.843274291,5.313103943,5.652176386,5.927789444,6.144686566,6.342726488,6.433422749,6.494967852,6.56957787,6.660686962,5.782933594,6.330321273,6.754628617,7.012275055,7.332926095,6.977600315,6.925783575,7.166458013,7.480668792,-0.355463817,0.154701749,0.118228923,-0.357607177,0.04917521,-0.00200342,-0.117843926,-0.059226628,-0.044914462,1.347583019,6.03949249,-0.157791114,0.469829652,0.808902095,1.084515153,1.301412275,1.499452197,1.590148458,1.651693561,1.726303579,1.817412671,3.8739532,,,,,,
197701,-0.44209369,-0.821833861,-0.91984266,-1.38113118,-1.671212586,-2.548715267,-3.523672682,-4.052524409,-4.684089611,5.558041489,6.084894018,6.434178809,6.725970177,6.864549621,6.972221688,6.969119501,6.967263658,7.023568934,7.066438403,6.611746546,7.132748393,7.60134428,7.418867395,7.510582025,6.950506383,6.954272755,7.474011136,7.452263626,-0.116100975,-0.092280331,-0.090005933,0.11194016,-0.305619812,0.035618498,0.072894113,-0.014152421,-0.001564976,0.981544385,6.67196068,-0.28888341,0.526852529,0.876137321,1.167928688,1.306508132,1.414180199,1.411078013,1.409222169,1.465527445,1.508396914,5.190020404,,,,,,
197702,-0.534854683,-1.010969962,-1.097945372,-1.393145838,-1.78352935,-2.606419203,-3.801612209,-4.49598316,-5.088011672,5.474639187,6.017958974,6.406234962,6.755448006,6.937544217,7.045825641,7.038983471,7.024659495,7.068314183,7.114238947,6.561278761,7.182786937,7.80308714,7.665929059,7.587232765,6.997930446,6.924391663,7.417551692,7.527561815,-0.53930636,0.187008623,-0.06894157,0.019608479,-0.017747405,0.117203087,-0.340704781,-0.152726018,-0.156857983,1.096279972,6.689914046,-0.371445256,0.543319787,0.931595775,1.280808819,1.46290503,1.571186454,1.564344284,1.550020308,1.593674996,1.639599759,5.570618009,,,,,,
197703,-0.698355097,-1.375695875,-1.568907214,-1.920099706,-2.219938389,-2.939078007,-3.977686758,-4.785581679,-5.53089655,5.362963012,5.936083211,6.334623213,6.679249443,6.872642997,7.021855354,7.051008464,7.066165353,7.10061132,7.133677716,6.509203411,7.131703216,7.713128131,7.646217213,7.76791714,7.225927124,7.172263577,7.376179052,7.43127528,-0.611321309,-0.263119294,0.247935272,-0.157803565,-0.109366958,0.026894616,-0.060117512,-0.054416298,-0.228459174,1.197594504,6.647467975,-0.337762533,0.5731202,0.971660201,1.316286431,1.509679985,1.658892342,1.688045452,1.703202342,1.737648308,1.770714704,5.094494155,,,,,,
197704,-0.78506057,-1.761013352,-1.974359523,-2.578047887,-2.850930592,-3.582721604,-4.485718112,-5.142002491,-5.842660678,5.461234674,6.01046683,6.344197365,6.696596084,6.839927051,6.982375397,7.042699383,7.083917975,7.14372026,7.187071124,6.559698986,7.011658434,7.753792241,7.413250919,7.69461713,7.404643296,7.372448119,7.622138542,7.577228903,-0.458483889,-0.057908672,0.005954745,-0.132539947,-0.163417768,-0.077454138,-0.213846887,-0.015944298,-0.096376741,1.176604294,6.679155002,-0.241158074,0.549232156,0.882962691,1.23536141,1.378692377,1.521140723,1.581464709,1.622683301,1.682485586,1.72583645,5.965626288,,,,,,
197705,-1.260154627,-2.545660184,-3.09717259,-3.850876215,-4.659917308,-5.582692631,-6.517237952,-7.412309522,-8.465586993,5.700974185,6.078628159,6.340222978,6.643174245,6.799210805,6.91911352,6.973543132,7.03015806,7.097878506,7.131705603,6.456282133,6.863412618,7.552028044,7.423357048,7.518627092,7.300120805,7.426462553,7.639642075,7.43614948,-0.487687546,-0.20906694,0.016476526,0.011203849,-0.100170091,0.098412605,0.056148363,-0.025004781,-0.115991188,1.053077444,6.669848189,-0.194043924,0.377653974,0.639248794,0.94220006,1.098236621,1.218139335,1.272568947,1.329183875,1.396904321,1.430731418,3.956592228,,,,,,
197706,-1.740084865,-3.589829145,-4.626508389,-5.720525844,-6.56416831,-7.325049493,-8.26704005,-9.233858943,-9.87078766,5.586964106,5.969107637,6.177952809,6.47021072,6.613526379,6.75905935,6.869502349,6.961473207,7.050297677,7.144336535,6.351251168,6.595643154,7.346984454,7.186789011,7.486724209,7.532160337,7.60526922,7.760893434,7.99068626,-0.438706899,-0.085154388,-0.042216554,-0.188247604,-0.062116263,-0.015676381,-0.120571082,-0.0358098,-0.084435172,1.175228898,6.57565685,-0.056804293,0.382143531,0.590988704,0.883246615,1.026562273,1.172095245,1.282538243,1.374509102,1.463333571,1.55737243,4.597252111,,,,,,
