run_index,total_runs,status,error_message,run_tag,out_file,model,feature_groups,target_group,target_indices,oos_start,horizon,hyper_freq,nmc,navg,ncpus,archi,learning_rate,patience,batch_size,Dropout,l1l2,R2OOS_mean,R2OOS_median,MSE_mean,R2OOS_1,R2OOS_2,R2OOS_3,R2OOS_4,R2OOS_5,R2OOS_6,R2OOS_7,R2OOS_8,R2OOS_9,pval_1,pval_2,pval_3,pval_4,pval_5,pval_6,pval_7,pval_8,pval_9,MSE_1,MSE_2,MSE_3,MSE_4,MSE_5,MSE_6,MSE_7,MSE_8,MSE_9
98,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,20,32,[0.0],"[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,20,32,[0.0],"[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,20,32,[0.0],"[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p1__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p1__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,20,32,"[0.0, 0.1]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p1__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p1__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,20,32,"[0.0, 0.1]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p1__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p1__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,20,32,"[0.0, 0.1]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p1__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p1__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,20,32,"[0.0, 0.1]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p2__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p2__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,20,32,"[0.0, 0.2]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p2__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p2__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,20,32,"[0.0, 0.2]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p2__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p2__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,20,32,"[0.0, 0.2]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p2__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat20__bs32__do0_0p2__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,20,32,"[0.0, 0.2]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,40,32,[0.0],"[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,40,32,[0.0],"[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,40,32,[0.0],"[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,40,32,[0.0],"[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p1__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p1__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,40,32,"[0.0, 0.1]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p1__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p1__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,40,32,"[0.0, 0.1]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p1__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p1__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,40,32,"[0.0, 0.1]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p1__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p1__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,40,32,"[0.0, 0.1]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p2__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p2__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,40,32,"[0.0, 0.2]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p2__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p2__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,40,32,"[0.0, 0.2]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p2__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p2__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,40,32,"[0.0, 0.2]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p2__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p003__pat40__bs32__do0_0p2__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.003,40,32,"[0.0, 0.2]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,20,32,[0.0],"[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,20,32,[0.0],"[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,20,32,[0.0],"[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,20,32,[0.0],"[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p1__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p1__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,20,32,"[0.0, 0.1]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p1__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p1__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,20,32,"[0.0, 0.1]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p1__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p1__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,20,32,"[0.0, 0.1]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p1__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p1__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,20,32,"[0.0, 0.1]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p2__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p2__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,20,32,"[0.0, 0.2]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p2__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p2__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,20,32,"[0.0, 0.2]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p2__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p2__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,20,32,"[0.0, 0.2]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p2__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat20__bs32__do0_0p2__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,20,32,"[0.0, 0.2]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,40,32,[0.0],"[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,40,32,[0.0],"[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,40,32,[0.0],"[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,40,32,[0.0],"[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p1__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p1__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,40,32,"[0.0, 0.1]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p1__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p1__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,40,32,"[0.0, 0.1]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p1__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p1__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,40,32,"[0.0, 0.1]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p1__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p1__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,40,32,"[0.0, 0.1]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p2__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p2__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,40,32,"[0.0, 0.2]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p2__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p2__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,40,32,"[0.0, 0.2]","[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p2__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p2__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,40,32,"[0.0, 0.2]","[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p2__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p005__pat40__bs32__do0_0p2__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.005,40,32,"[0.0, 0.2]","[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,20,32,[0.0],"[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0__l11em05_l21em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0__l11em05_l21em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,20,32,[0.0],"[[1e-05, 1e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0__l11em04_l25em05,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0__l11em04_l25em05.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,20,32,[0.0],"[[0.0001, 5e-05]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0__l11em04_l21em04,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0__l11em04_l21em04.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,20,32,[0.0],"[[0.0001, 0.0001]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,384,failed,'Missing group X.d12m_fwd in data/target_and_features.mat.',sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p1__l10_l20,results_v2.0_sweep\sweep_NN_d12m_fwd_dy_oos1980__a8__lr0p01__pat20__bs32__do0_0p1__l10_l20.mat,NN,"[""d12m_fwd""]",dy,null,1980-01-31,12,60,100,10,24,[8],0.01,20,32,"[0.0, 0.1]","[[0.0, 0.0]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
